y_true,y_pred
48,36.00401333290658
39,30.130559212167835
35,43.087246668342466
46,48.894303514803234
82,38.5850010588254
25,45.882157709863314
29,26.951251460358318
23,41.91801292104988
31,36.37864142946094
44,49.60548110204865
27,33.689457179675166
58,61.71122346337467
25,35.5021329644583
17,38.352928715063555
34,35.440310612182905
48,34.90921340132597
51,40.490778433160564
36,38.41750841297222
30,38.64883851485909
18,26.314484468766455
45,45.54165731405095
32,46.34114154761946
44,40.619076052962534
10,21.21931266331746
14,54.742307887270535
20,47.66993566257245
58,36.464498150926815
48,36.12095333538056
32,45.78571934079635
32,21.747093532304874
22,24.25596245308383
23,33.81834098146491
52,51.852285549008684
39,44.88440218210439
21,30.599794537686215
20,24.163951269861446
66,44.27323951297057
38,44.55095979065208
55,39.096166279247214
28,36.025790783858554
42,41.7077003826042
61,43.29908729983413
15,25.62423063420562
61,47.674542140772786
73,42.11925776600058
42,42.15608289975029
23,16.84335062718394
43,36.9996249619549
25,45.560769199862754
32,42.01207840446868
16,18.18201692472122
44,31.92119792204363
45,44.979744974096086
50,42.67401475665852
38,42.711355917344925
54,42.21382872592079
43,42.7866387956043
35,40.890558893684926
10,42.47118280714227
51,36.58556243955156
50,42.32065389506697
20,39.50727084149502
19,28.071938536254244
26,40.13819109385741
43,29.596048738635176
39,41.07459198115249
18,39.275146114748345
27,36.432995130406546
26,43.71197764778808
42,43.5006068174893
64,41.24741474839187
24,25.976659737073707
65,39.204369707756626
45,43.10525844726151
64,48.254444894013275
30,47.911511744219936
51,40.31408055770208
38,37.26947027558613
40,35.84696509303767
75,50.27889542906906
32,45.30130886102095
45,41.32222911106061
22,39.93341662285468
40,43.64744909264495
20,30.904433110959303
39,42.65060573347608
36,35.29443407249743
62,49.417461011004995
24,43.82019729009244
35,43.550067722118285
41,44.93584202480292
36,39.881082052589285
17,25.70297666156952
18,36.03634885229953
52,45.23607383980734
21,35.54983570142386
61,46.2260087185068
43,32.08955907852706
66,45.688112797661695
58,28.857430498281268
42,44.65119707746493
26,46.13874366624902
32,36.961467392324586
44,43.652642562183956
28,31.69888336745883
18,26.097449243887855
44,39.59207439554869
33,33.966044506292576
41,47.56089793845996
60,48.44807859212535
52,36.51539026009178
42,41.06950901373805
72,47.37898598309709
48,44.42041525198002
20,36.19233024390793
47,32.868943579876415
31,34.4278096175645
35,44.02402279237998
