danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,is_short_track,energy_x_danceability,acoustic_minus_energy,explicit_int,macro_classical,macro_electronic,macro_folk_country,macro_hiphop_rnb,macro_jazz_blues,macro_latin,macro_metal,macro_mood_other,macro_pop,macro_reggae,macro_rock,macro_world,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,ts_3,ts_4,ts_5,popularity,is_hit
0.82,0.682,-8.146,1,0.0514,0.0196,0.804,0.104,0.439,123.976,3.9256166666666665,0,0.55924,-0.6624000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0
0.676,0.408,-7.937,1,0.0811,0.576,0.867,0.201,0.226,106.515,2.2253333333333334,1,0.275808,0.16799999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,59,0
0.204,0.993,-19.792,1,0.0411,0.168,0.904,0.869,0.0182,83.881,1.8124333333333333,1,0.20257199999999997,-0.825,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0
0.663,0.281,-17.336,0,0.0285,0.813,0.951,0.0886,0.11,96.01,3.375,0,0.18630300000000002,0.5319999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,57,0
0.764,0.672,-4.274,0,0.0655,0.0166,1.06e-06,0.103,0.594,150.021,3.01355,0,0.5134080000000001,-0.6554000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,63,0
0.142,0.753,-11.267,1,0.0551,0.000246,0.238,0.354,0.0806,91.443,7.388466666666667,0,0.106926,-0.752754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0
0.522,0.538,-9.408,1,0.0275,0.705,6.52e-06,0.338,0.369,156.006,4.411583333333334,0,0.28083600000000003,0.16699999999999993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54,0
0.666,0.456,-9.429,1,0.0262,0.617,0.00166,0.127,0.276,100.008,3.88,0,0.303696,0.16099999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,0
0.73,0.533,-10.614,0,0.0428,0.616,0.846,0.213,0.556,106.021,4.532533333333333,0,0.38909,0.08299999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,0
0.402,0.691,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,4.848883333333333,0,0.277782,-0.6231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,64,0
0.633,0.693,-5.764,1,0.0375,0.423,0.0,0.682,0.59,74.541,4.337766666666667,0,0.438669,-0.26999999999999996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0
0.58,0.665,-5.199,1,0.0273,0.0199,0.0,0.147,0.8,85.0,3.458266666666667,0,0.3857,-0.6451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,0
0.71,0.346,-11.872,0,0.0582,0.839,0.935,0.111,0.364,83.912,7.068,0,0.24565999999999996,0.493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60,0
0.721,0.801,-5.406,1,0.243,0.452,0.0,0.667,0.745,87.96,2.9151,0,0.5775210000000001,-0.34900000000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49,0
0.384,0.823,-5.779,1,0.284,0.551,8.29e-06,0.161,0.664,199.933,3.5414333333333334,0,0.316032,-0.2719999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,29,0
0.443,0.447,-7.895,0,0.0356,0.768,0.0,0.2,0.215,127.395,6.248966666666667,0,0.198021,0.321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,64,0
0.421,0.893,-7.19,1,0.0664,0.0363,0.0,0.976,0.281,136.028,4.698166666666666,0,0.375953,-0.8567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44,0
0.643,0.325,-15.537,1,0.0296,0.794,0.00787,0.133,0.231,112.063,3.8686666666666665,0,0.20897500000000002,0.46900000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,0
0.511,0.981,-5.329,0,0.0579,0.0301,0.0612,0.747,0.896,172.968,2.1351,1,0.501291,-0.9509,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0
0.669,0.66,-5.805,0,0.406,0.187,0.0,0.136,0.371,80.225,3.6939333333333333,0,0.44154000000000004,-0.47300000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23,0
0.68,0.54,-6.813,1,0.0253,0.393,0.00128,0.121,0.42,147.947,4.321766666666667,0,0.3672,-0.14700000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42,0
0.701,0.789,-5.399,1,0.0395,0.0661,1.89e-05,0.222,0.375,109.99,2.2727166666666667,1,0.5530889999999999,-0.7229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,0
0.856,0.552,-7.685,1,0.138,0.221,0.0,0.39,0.922,104.978,2.782033333333333,0,0.47251200000000004,-0.33100000000000007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0
0.488,0.815,-4.354,0,0.0438,0.0148,0.00207,0.0744,0.0654,174.994,3.7491,0,0.39771999999999996,-0.8001999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57,0
0.608,0.584,-6.652,1,0.0352,0.00995,0.0,0.203,0.251,94.956,3.394216666666667,0,0.35507199999999994,-0.57405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0
0.445,0.25,-9.827,1,0.0303,0.913,1.12e-06,0.109,0.209,95.043,3.3457833333333333,0,0.11125,0.663,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0
0.574,0.902,-7.912,1,0.0319,0.104,1.48e-05,0.945,0.936,146.262,3.2231,0,0.517748,-0.798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45,0
0.338,0.988,-7.29,0,0.0865,8.35e-05,0.833,0.0377,0.449,99.046,3.699333333333333,0,0.333944,-0.9879165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54,0
0.502,0.978,-3.278,1,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,2.10955,1,0.490956,-0.977837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,65,0
0.581,0.495,-8.343,0,0.128,0.561,0.502,0.0452,0.661,157.844,2.256,1,0.287595,0.06600000000000006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0
0.766,0.882,-4.478,1,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,2.874433333333333,0,0.675612,-0.8146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74,1
0.569,0.946,-7.496,1,0.122,0.000108,0.742,0.11,0.229,104.96,4.72155,0,0.5382739999999999,-0.945892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,0
0.296,0.468,-7.42,1,0.0299,0.349,0.0,0.868,0.0921,64.01,4.7591,0,0.138528,-0.11900000000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39,0
0.762,0.805,-4.696,0,0.0358,0.283,0.0,0.106,0.963,116.141,4.348216666666667,0,0.61341,-0.522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26,0
0.356,0.986,-5.315,0,0.0918,1.39e-06,0.267,0.0328,0.176,75.05,3.1842166666666665,0,0.351016,-0.98599861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0
0.812,0.38,-8.171,1,0.0362,0.712,0.0,0.0994,0.899,115.975,3.501116666666667,0,0.30856,0.33199999999999996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,54,0
0.687,0.456,-7.841,1,0.0272,0.000103,0.439,0.152,0.0395,130.01,5.2351,0,0.31327200000000005,-0.455897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
0.676,0.909,-5.414,1,0.0451,4.8e-05,0.00269,0.107,0.317,129.982,5.43205,0,0.614484,-0.908952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0
0.609,0.785,-3.32,1,0.0891,0.0502,0.0,0.171,0.756,151.995,3.0244333333333335,0,0.478065,-0.7348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61,0
0.578,0.713,-8.106,0,0.293,0.374,0.0,0.193,0.358,145.351,3.560983333333333,0,0.4121139999999999,-0.33899999999999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38,0
0.629,0.851,-11.182,0,0.0294,0.0309,0.303,0.0947,0.961,130.7,6.668583333333333,0,0.535279,-0.8200999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62,0
0.55,0.732,-6.88,1,0.105,0.0864,0.0,0.0425,0.246,153.836,2.3034,1,0.4026,-0.6456,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,0
0.522,0.805,-5.427,1,0.0436,0.00608,0.0,0.265,0.616,176.127,4.714883333333334,0,0.42021000000000003,-0.7989200000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0
0.402,0.646,-8.087,0,0.0498,0.0516,0.0,0.12,0.0956,144.93,3.3088166666666665,0,0.25969200000000003,-0.5944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0
0.54,0.836,-5.993,1,0.0288,0.000672,0.000667,0.208,0.84,94.796,2.5017666666666667,0,0.45144,-0.835328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,0
0.368,0.657,-3.362,0,0.0425,0.0352,8.37e-05,0.179,0.0803,170.312,2.73235,0,0.24177600000000002,-0.6218,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,48,0
0.883,0.474,-7.281,0,0.0697,0.664,0.0,0.117,0.635,129.999,2.33845,1,0.41854199999999997,0.19000000000000006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42,0
0.326,0.498,-6.188,1,0.0325,0.00661,0.0,0.128,0.14,150.026,4.804883333333334,0,0.162348,-0.49139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45,0
0.331,0.838,-7.88,0,0.0557,1.71e-06,0.768,0.093,0.25,119.829,5.660433333333334,0,0.277378,-0.8379982899999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17,0
0.561,0.593,-9.362,1,0.0264,0.00327,0.00144,0.0967,0.574,80.282,4.22355,0,0.332673,-0.58973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,66,0
0.62,0.746,-8.475,1,0.0461,0.505,0.0,0.702,0.763,140.038,3.982666666666667,0,0.46252,-0.241,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0
0.449,0.825,-2.579,1,0.258,0.168,0.0,0.138,0.474,82.744,3.044216666666667,0,0.370425,-0.6569999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0
0.599,0.961,-2.141,1,0.0572,0.00594,0.00512,0.387,0.795,176.058,5.251416666666667,0,0.575639,-0.95506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,0
0.48,0.158,-15.239,1,0.0807,0.809,0.886,0.117,0.498,86.107,2.150533333333333,1,0.07584,0.651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,0
0.241,0.96,-5.284,0,0.112,2.9e-05,0.552,0.173,0.12,80.543,3.9042166666666667,0,0.23135999999999998,-0.959971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,0
0.32,0.349,-7.345,1,0.0277,0.732,0.000129,0.0979,0.109,78.341,5.136666666666667,0,0.11168,0.383,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
0.808,0.364,-10.472,0,0.103,0.0363,0.000203,0.0656,0.692,87.07,3.1797666666666666,0,0.294112,-0.3277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,0
0.518,0.977,-2.781,1,0.0937,0.00983,0.00157,0.0632,0.269,149.964,3.2403333333333335,0,0.506086,-0.96717,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0
0.299,0.436,-7.013,1,0.101,0.738,5.8e-05,0.112,0.269,76.11,4.5462,0,0.130364,0.302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,56,0
0.269,0.461,-6.906,1,0.0323,0.0479,0.0,0.967,0.0751,169.671,5.593683333333333,0,0.12400900000000001,-0.4131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,48,0
0.819,0.814,-3.44,0,0.0382,0.00033,0.328,0.0644,0.464,125.965,2.540233333333333,0,0.6666659999999999,-0.8136699999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,53,0
0.301,0.47,-7.896,1,0.0314,0.195,0.0,0.113,0.0724,74.912,6.086416666666667,0,0.14146999999999998,-0.27499999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0
0.608,0.251,-10.637,1,0.0294,0.852,0.000119,0.247,0.65,119.609,2.444,1,0.152608,0.601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0
0.543,0.875,-3.033,1,0.032,0.0777,1.04e-05,0.061,0.245,154.935,2.794366666666667,0,0.475125,-0.7973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0
0.396,0.341,-14.836,1,0.0303,0.384,0.568,0.12,0.148,74.203,5.5064166666666665,0,0.13503600000000002,0.04299999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56,0
0.445,0.211,-12.716,0,0.0577,0.93,0.0,0.116,0.214,136.231,2.84355,0,0.09389499999999999,0.7190000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30,0
0.278,0.0787,-29.135,0,0.0582,0.76,0.568,0.944,0.0962,120.441,6.400166666666666,0,0.021878600000000005,0.6813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,0
0.825,0.736,-5.55,1,0.0913,0.0822,0.0,0.158,0.508,92.028,3.4789,0,0.6072,-0.6537999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,78,1
0.651,0.74,-8.2,1,0.0539,0.091,0.0,0.517,0.446,99.005,3.9102166666666665,0,0.48174,-0.649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56,0
0.549,0.374,-12.049,1,0.0244,0.6,0.0,0.178,0.439,104.311,4.756883333333334,0,0.205326,0.22599999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,64,0
0.942,0.663,-4.411,1,0.149,0.0194,8.23e-05,0.267,0.751,135.031,3.398,0,0.624546,-0.6436000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0
0.479,0.763,-6.873,0,0.0653,0.349,0.0344,0.107,0.514,121.172,3.0431166666666667,0,0.365477,-0.41400000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28,0
0.666,0.44,-11.046,1,0.0486,0.601,0.0219,0.342,0.423,120.008,3.466666666666667,0,0.29304,0.16099999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,58,0
0.95,0.825,-5.284,0,0.268,0.382,1.24e-05,0.0867,0.733,106.978,2.6915833333333334,0,0.78375,-0.44299999999999995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,58,0
0.523,0.309,-9.187,1,0.0334,0.869,0.0,0.073,0.793,143.882,2.8704833333333335,0,0.161607,0.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,34,0
0.584,0.878,-9.177,1,0.0981,0.446,0.0,0.961,0.842,112.336,3.062666666666667,0,0.512752,-0.432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43,0
0.69,0.4,-8.871,1,0.0345,0.818,0.0,0.112,0.7,143.965,2.9984333333333333,0,0.27599999999999997,0.4179999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,0
0.595,0.903,-4.4,0,0.0315,0.0221,2.28e-06,0.0878,0.523,93.994,2.8237666666666668,0,0.537285,-0.8809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42,0
0.516,0.423,-20.212,1,0.955,0.934,0.0,0.62,0.239,177.931,3.1976333333333335,0,0.218268,0.5110000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29,0
0.356,0.0181,-20.545,1,0.0454,0.995,0.943,0.116,0.286,138.115,1.4869333333333334,1,0.0064436,0.9769,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
0.558,0.418,-9.144,1,0.0291,0.137,0.0,0.0965,0.385,125.97,4.55305,0,0.233244,-0.28099999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0
0.111,0.982,-3.348,1,0.0949,3.47e-05,0.000157,0.105,0.178,169.426,3.2870666666666666,0,0.109002,-0.9819652999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0
0.605,0.655,-5.625,0,0.0364,0.484,1.13e-06,0.152,0.597,124.974,4.5117666666666665,0,0.396275,-0.17100000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,0
0.654,0.608,-8.307,0,0.418,0.0277,0.0,0.363,0.513,93.035,3.9844333333333335,0,0.397632,-0.5803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,0
0.703,0.101,-17.993,1,0.0452,0.984,0.84,0.135,0.765,138.128,2.48295,1,0.071003,0.883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,0
0.702,0.745,-7.252,1,0.0901,0.149,0.633,0.114,0.417,100.0,3.7606166666666665,0,0.52299,-0.596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0
0.445,0.882,-6.852,1,0.0458,0.0253,0.694,0.757,0.101,127.577,5.0757666666666665,0,0.39249,-0.8567,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0
0.33,0.796,-4.987,0,0.0473,0.007,0.0,0.0609,0.237,78.968,3.0205333333333333,0,0.26268,-0.789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,0
0.501,0.76,-5.802,0,0.0343,0.00268,0.0616,0.152,0.138,83.046,4.664883333333333,0,0.38076,-0.75732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,67,0
0.536,0.298,-11.854,1,0.0307,0.763,6.32e-05,0.108,0.428,142.076,4.433233333333333,0,0.159728,0.465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21,0
0.81,0.837,-4.235,1,0.0412,0.314,0.0,0.115,0.914,121.933,2.718166666666667,0,0.6779700000000001,-0.5229999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44,0
0.681,0.842,-4.871,1,0.028,0.384,6.51e-05,0.0913,0.491,130.001,3.801816666666667,0,0.573402,-0.45799999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33,0
0.613,0.493,-5.437,1,0.0512,0.421,0.0,0.19,0.434,114.863,2.6432333333333333,0,0.302209,-0.07200000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,67,0
0.41,0.987,-4.241,0,0.0651,0.000121,0.0,0.254,0.117,95.047,1.5099166666666666,1,0.40467,-0.986879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22,0
0.272,0.343,-6.765,0,0.0293,0.212,5.49e-06,0.0933,0.158,199.642,3.9431,0,0.09329600000000002,-0.13100000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33,0
0.489,0.97,-3.832,1,0.125,0.00837,0.0,0.163,0.42,102.508,3.1711,0,0.47433,-0.96163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,0
0.732,0.639,-5.482,1,0.0453,0.485,0.000868,0.314,0.907,120.955,2.8877333333333333,0,0.467748,-0.15400000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,0
0.803,0.572,-9.308,1,0.205,0.811,0.00338,0.0962,0.79,112.478,1.13675,1,0.459316,0.2390000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0
0.495,0.891,-4.266,1,0.0383,0.000186,0.0,0.475,0.735,155.075,2.988,0,0.441045,-0.890814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48,0
0.489,0.376,-13.247,0,0.0383,0.345,0.0,0.0627,0.325,113.176,4.340316666666666,0,0.183864,-0.031000000000000028,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0
0.484,0.384,-7.282,1,0.0314,0.517,0.0,0.149,0.185,134.242,2.7472,0,0.185856,0.133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,47,0
0.528,0.931,-6.81,1,0.061,0.0079,0.122,0.073,0.663,185.015,5.316,0,0.49156800000000006,-0.9231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,0
0.54,0.442,-11.105,0,0.0291,0.43,0.938,0.38,0.278,140.054,2.0380833333333332,1,0.23868000000000003,-0.01200000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49,0
0.818,0.132,-11.296,1,0.127,0.75,4.3e-05,0.0961,0.549,170.155,2.4871,1,0.107976,0.618,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0
0.653,0.839,-6.677,0,0.0581,0.00324,0.00294,0.476,0.334,125.004,3.48095,0,0.547867,-0.83576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62,0
0.697,0.667,-8.417,1,0.0527,0.0278,0.0,0.361,0.787,132.848,3.74,0,0.464899,-0.6392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,0
0.84,0.338,-8.16,1,0.0436,0.135,0.0225,0.0635,0.927,108.024,2.2291166666666666,1,0.28392,-0.203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,66,0
0.163,0.0349,-24.264,0,0.0398,0.745,0.579,0.3,0.0461,103.885,2.9442,0,0.0056887000000000005,0.7101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56,0
0.653,0.634,-5.875,0,0.0391,0.0232,0.0,0.0908,0.306,160.013,3.31875,0,0.41400200000000004,-0.6108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74,1
0.622,0.703,-5.088,1,0.0336,0.151,0.0,0.547,0.537,155.907,2.9358833333333334,0,0.437266,-0.5519999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21,0
